CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15396.0,112,1,288.18,2,1,1,211,Hibernating
15397.0,289,1,94.0,1,1,1,111,Lost Customers
15398.0,15,2,1345.53,4,2,3,423,Promising / Recent Buyers
15399.0,0,3,815.77,4,3,3,433,Loyal Customers
15400.0,91,5,716.2,2,4,3,243,At Risk / Need Attention
15402.0,148,2,626.77,1,2,2,122,Hibernating
15405.0,188,1,349.1,1,1,2,112,Lost Customers
15406.0,30,2,510.71000000000004,3,2,2,322,Promising / Recent Buyers
15407.0,33,4,1046.74,3,3,3,333,Loyal Customers
15408.0,263,1,267.18,1,1,1,111,Lost Customers
15410.0,83,8,3450.84,2,4,4,244,At Risk / Need Attention
15411.0,25,4,1348.93,3,3,3,333,Loyal Customers
15412.0,170,1,190.53,1,1,1,111,Lost Customers
15414.0,9,3,774.9000000000001,4,3,3,433,Loyal Customers
15415.0,312,1,559.61,1,1,2,112,Lost Customers
15416.0,64,4,3984.32,2,3,4,234,At Risk / Need Attention
15417.0,84,1,508.8,2,1,2,212,Hibernating
15419.0,24,1,135.86,3,1,1,311,Promising / Recent Buyers
15421.0,58,4,950.36,2,3,3,233,At Risk / Need Attention
15422.0,322,2,97.7,1,2,1,121,Hibernating
15423.0,37,1,43.5,3,1,1,311,Promising / Recent Buyers
15424.0,253,2,383.34,1,2,2,122,Hibernating
15426.0,18,5,1404.07,3,4,3,343,Loyal Customers
15427.0,32,3,1430.54,3,3,3,333,Loyal Customers
15428.0,14,1,93.78,4,1,1,411,Promising / Recent Buyers
15429.0,26,2,397.35,3,2,2,322,Promising / Recent Buyers
15432.0,22,1,171.19000000000003,3,1,1,311,Promising / Recent Buyers
15433.0,213,2,533.3,1,2,2,122,Hibernating
15434.0,7,5,1041.48,4,4,3,443,Champions
15435.0,21,1,149.29,3,1,1,311,Promising / Recent Buyers
15436.0,11,3,1067.75,4,3,3,433,Loyal Customers
15437.0,261,1,200.16,1,1,1,111,Lost Customers
15438.0,130,1,156.57999999999998,2,1,1,211,Hibernating
15440.0,54,3,383.68,2,3,2,232,At Risk / Need Attention
15442.0,248,1,594.0,1,1,2,112,Lost Customers
15443.0,1,7,3213.59,4,4,4,444,Champions
15444.0,8,2,1411.21,4,2,3,423,Promising / Recent Buyers
15445.0,263,1,113.5,1,1,1,111,Lost Customers
15447.0,330,1,155.17000000000002,1,1,1,111,Lost Customers
15448.0,312,1,494.64,1,1,2,112,Lost Customers
15449.0,25,3,974.52,3,3,3,333,Loyal Customers
15450.0,29,1,429.84,3,1,2,312,Promising / Recent Buyers
15452.0,29,3,528.48,3,3,2,332,Loyal Customers
15453.0,1,7,1371.77,4,4,3,443,Champions
15454.0,361,1,179.1,1,1,1,111,Lost Customers
15456.0,282,3,434.59,1,3,2,132,At Risk / Need Attention
15457.0,261,1,237.07,1,1,1,111,Lost Customers
15458.0,24,1,161.64,3,1,1,311,Promising / Recent Buyers
15460.0,353,1,214.26,1,1,1,111,Lost Customers
15462.0,93,3,234.6,2,3,1,231,At Risk / Need Attention
15463.0,28,1,126.14,3,1,1,311,Promising / Recent Buyers
15464.0,337,1,1044.65,1,1,3,113,Lost Customers
15465.0,19,18,7354.62,3,4,4,344,Loyal Customers
15466.0,84,1,334.53,2,1,2,212,Hibernating
15467.0,8,3,524.88,4,3,2,432,Loyal Customers
15468.0,50,2,467.51,2,2,2,222,Hibernating
15469.0,49,2,538.55,3,2,2,322,Promising / Recent Buyers
15471.0,1,1,454.48,4,1,2,412,Promising / Recent Buyers
15472.0,112,1,371.56,2,1,2,212,Hibernating
15473.0,13,7,1771.2,4,4,4,444,Champions
15475.0,76,1,454.11,2,1,2,212,Hibernating
15478.0,39,2,1399.92,3,2,3,323,Promising / Recent Buyers
15480.0,115,1,905.5,2,1,3,213,Hibernating
15482.0,15,12,10879.76,4,4,4,444,Champions
15483.0,160,4,225.26,1,3,1,131,At Risk / Need Attention
15484.0,0,4,3590.41,4,3,4,434,Loyal Customers
15485.0,29,3,2564.5,3,3,4,334,Loyal Customers
15488.0,92,1,91.32000000000001,2,1,1,211,Hibernating
15489.0,22,3,1134.28,3,3,3,333,Loyal Customers
15491.0,94,6,3100.09,2,4,4,244,At Risk / Need Attention
15492.0,27,2,659.46,3,2,2,322,Promising / Recent Buyers
15493.0,32,5,1953.41,3,4,4,344,Loyal Customers
15494.0,20,2,1280.58,3,2,3,323,Promising / Recent Buyers
15497.0,17,2,1262.2,3,2,3,323,Promising / Recent Buyers
15498.0,2,27,13316.4,4,4,4,444,Champions
15500.0,7,4,1131.56,4,3,3,433,Loyal Customers
15502.0,15,12,10384.93,4,4,4,444,Champions
15503.0,362,1,141.04,1,1,1,111,Lost Customers
15504.0,80,1,52.83,2,1,1,211,Hibernating
15505.0,52,5,3610.96,2,4,4,244,At Risk / Need Attention
15506.0,22,3,972.08,3,3,3,333,Loyal Customers
15507.0,171,1,475.86,1,1,2,112,Lost Customers
15508.0,188,6,1000.27,1,4,3,143,At Risk / Need Attention
15510.0,330,1,250.0,1,1,1,111,Lost Customers
15511.0,11,5,900.53,4,4,3,443,Champions
15512.0,155,2,121.0,1,2,1,121,Hibernating
15513.0,32,19,14758.22,3,4,4,344,Loyal Customers
15514.0,11,11,4023.7200000000003,4,4,4,444,Champions
15516.0,44,3,62.43,3,3,1,331,Loyal Customers
15517.0,232,1,267.03,1,1,1,111,Lost Customers
15518.0,63,8,1921.55,2,4,4,244,At Risk / Need Attention
15520.0,1,1,343.5,4,1,2,412,Promising / Recent Buyers
15521.0,39,8,3000.2,3,4,4,344,Loyal Customers
15522.0,32,2,397.99,3,2,2,322,Promising / Recent Buyers
15523.0,83,1,412.01000000000005,2,1,2,212,Hibernating
15524.0,24,1,440.0,3,1,2,312,Promising / Recent Buyers
15525.0,1,3,734.37,4,3,3,433,Loyal Customers
15526.0,32,2,148.44,3,2,1,321,Promising / Recent Buyers
15527.0,18,8,2428.53,3,4,4,344,Loyal Customers
15528.0,253,1,229.33,1,1,1,111,Lost Customers
15529.0,22,11,3962.6,3,4,4,344,Loyal Customers
15530.0,21,4,1497.31,3,3,3,333,Loyal Customers
15531.0,7,2,1972.39,4,2,4,424,Promising / Recent Buyers
15532.0,24,4,1564.73,3,3,3,333,Loyal Customers
15533.0,18,3,807.57,3,3,3,333,Loyal Customers
15535.0,172,4,502.9,1,3,2,132,At Risk / Need Attention
15537.0,162,1,110.92,1,1,1,111,Lost Customers
15539.0,6,1,538.46,4,1,2,412,Promising / Recent Buyers
15540.0,10,1,213.3,4,1,1,411,Promising / Recent Buyers
15541.0,113,1,85.13000000000001,2,1,1,211,Hibernating
15543.0,287,1,127.86,1,1,1,111,Lost Customers
15544.0,8,9,3546.71,4,4,4,444,Champions
15545.0,53,2,288.96999999999997,2,2,1,221,Hibernating
15547.0,6,14,4910.6,4,4,4,444,Champions
15549.0,76,3,1681.46,2,3,4,234,At Risk / Need Attention
15550.0,3,4,575.63,4,3,2,432,Loyal Customers
15551.0,36,1,436.06,3,1,2,312,Promising / Recent Buyers
15552.0,216,1,90.12,1,1,1,111,Lost Customers
15553.0,59,1,428.93,2,1,2,212,Hibernating
15554.0,277,1,217.2,1,1,1,111,Lost Customers
15555.0,11,16,4794.86,4,4,4,444,Champions
15556.0,23,1,279.77,3,1,1,311,Promising / Recent Buyers
15557.0,28,1,468.91,3,1,2,312,Promising / Recent Buyers
15561.0,11,4,800.5899999999999,4,3,3,433,Loyal Customers
15562.0,351,1,134.55,1,1,1,111,Lost Customers
15563.0,21,4,1400.44,3,3,3,333,Loyal Customers
15565.0,49,2,173.16000000000003,3,2,1,321,Promising / Recent Buyers
15567.0,18,1,186.01,3,1,1,311,Promising / Recent Buyers
15568.0,2,3,758.29,4,3,3,433,Loyal Customers
15569.0,103,5,1375.71,2,4,3,243,At Risk / Need Attention
15570.0,6,12,4148.82,4,4,4,444,Champions
15571.0,11,4,650.4300000000001,4,3,2,432,Loyal Customers
15572.0,4,7,2533.42,4,4,4,444,Champions
15573.0,31,2,591.1899999999999,3,2,2,322,Promising / Recent Buyers
15574.0,177,4,675.64,1,3,3,133,At Risk / Need Attention
15576.0,37,1,921.37,3,1,3,313,Promising / Recent Buyers
15577.0,150,3,258.88,1,3,1,131,At Risk / Need Attention
15578.0,161,1,127.1,1,1,1,111,Lost Customers
15579.0,68,2,327.6,2,2,2,222,Hibernating
15581.0,120,13,3675.77,2,4,4,244,At Risk / Need Attention
15582.0,24,3,682.9100000000001,3,3,3,333,Loyal Customers
15584.0,23,4,720.86,3,3,3,333,Loyal Customers
15585.0,176,1,455.3,1,1,2,112,Lost Customers
15587.0,49,4,913.68,3,3,3,333,Loyal Customers
15589.0,255,3,478.53,1,3,2,132,At Risk / Need Attention
15592.0,46,1,388.58,3,1,2,312,Promising / Recent Buyers
15593.0,70,1,199.8,2,1,1,211,Hibernating
15594.0,15,5,1771.78,4,4,4,444,Champions
15596.0,100,5,1406.59,2,4,3,243,At Risk / Need Attention
15597.0,34,1,324.57,3,1,2,312,Promising / Recent Buyers
15598.0,52,1,240.68,2,1,1,211,Hibernating
15599.0,26,2,761.74,3,2,3,323,Promising / Recent Buyers
15601.0,10,14,6776.56,4,4,4,444,Champions
15602.0,7,9,1297.8700000000001,4,4,3,443,Champions
15603.0,78,1,48.480000000000004,2,1,1,211,Hibernating
15604.0,51,1,216.39000000000001,2,1,1,211,Hibernating
15605.0,35,5,1198.23,3,4,3,343,Loyal Customers
15606.0,60,9,2920.16,2,4,4,244,At Risk / Need Attention
15607.0,336,1,104.76,1,1,1,111,Lost Customers
15608.0,27,4,1093.68,3,3,3,333,Loyal Customers
15609.0,183,1,298.48,1,1,1,111,Lost Customers
15610.0,51,1,112.46000000000001,2,1,1,211,Hibernating
15611.0,9,13,1591.45,4,4,3,443,Champions
15612.0,35,2,195.15,3,2,1,321,Promising / Recent Buyers
15615.0,9,23,10399.74,4,4,4,444,Champions
15618.0,32,4,776.851,3,3,3,333,Loyal Customers
15619.0,10,1,336.4,4,1,2,412,Promising / Recent Buyers
15620.0,56,3,1553.18,2,3,3,233,At Risk / Need Attention
15621.0,3,4,1293.03,4,3,3,433,Loyal Customers
15622.0,42,9,3709.56,3,4,4,344,Loyal Customers
15623.0,140,1,301.03000000000003,2,1,1,211,Hibernating
15624.0,116,4,588.13,2,3,2,232,At Risk / Need Attention
15625.0,103,4,1534.26,2,3,3,233,At Risk / Need Attention
15626.0,74,2,675.8,2,2,3,223,Hibernating
15628.0,4,9,2870.2400000000002,4,4,4,444,Champions
15630.0,44,2,1186.35,3,2,3,323,Promising / Recent Buyers
15632.0,15,8,3285.31,4,4,4,444,Champions
15634.0,16,1,243.55,4,1,1,411,Promising / Recent Buyers
15636.0,89,2,724.76,2,2,3,223,Hibernating
15637.0,52,1,223.36,2,1,1,211,Hibernating
15639.0,133,1,425.32,2,1,2,212,Hibernating
15640.0,3,15,12416.11,4,4,4,444,Champions
15641.0,104,4,1887.2,2,3,4,234,At Risk / Need Attention
15643.0,191,3,664.0,1,3,2,132,At Risk / Need Attention
15644.0,165,4,803.54,1,3,3,133,At Risk / Need Attention
15645.0,18,1,612.01,3,1,2,312,Promising / Recent Buyers
15646.0,157,3,447.64000000000004,1,3,2,132,At Risk / Need Attention
15648.0,203,2,639.5,1,2,2,122,Hibernating
15649.0,335,2,816.0,1,2,3,123,Hibernating
15651.0,36,3,646.3,3,3,2,332,Loyal Customers
15652.0,90,1,337.74,2,1,2,212,Hibernating
15653.0,92,2,877.44,2,2,3,223,Hibernating
15654.0,8,2,922.53,4,2,3,423,Promising / Recent Buyers
15655.0,242,1,560.6700000000001,1,1,2,112,Lost Customers
15656.0,44,4,748.5,3,3,3,333,Loyal Customers
15657.0,22,1,30.0,3,1,1,311,Promising / Recent Buyers
15658.0,189,5,1024.1000000000001,1,4,3,143,At Risk / Need Attention
15659.0,43,1,306.45,3,1,1,311,Promising / Recent Buyers
15660.0,24,9,1600.86,3,4,3,343,Loyal Customers
15661.0,316,2,309.8,1,2,2,122,Hibernating
15663.0,105,1,138.14,2,1,1,211,Hibernating
15664.0,50,1,386.43,2,1,2,212,Hibernating
15665.0,167,2,2222.21,1,2,4,124,Hibernating
15667.0,39,1,301.32000000000005,3,1,1,311,Promising / Recent Buyers
15668.0,217,1,76.32000000000001,1,1,1,111,Lost Customers
15669.0,39,4,684.34,3,3,3,333,Loyal Customers
15670.0,296,1,173.05,1,1,1,111,Lost Customers
15671.0,18,7,2657.13,3,4,4,344,Loyal Customers
15673.0,87,4,2726.23,2,3,4,234,At Risk / Need Attention
15674.0,72,5,2446.6,2,4,4,244,At Risk / Need Attention
15675.0,80,3,323.69,2,3,2,232,At Risk / Need Attention
15676.0,18,3,3435.76,3,3,4,334,Loyal Customers
15677.0,48,1,657.23,3,1,2,312,Promising / Recent Buyers
15678.0,52,1,352.7,2,1,2,212,Hibernating
15679.0,23,4,781.28,3,3,3,333,Loyal Customers
15680.0,8,3,1333.68,4,3,3,433,Loyal Customers
15681.0,24,5,1426.16,3,4,3,343,Loyal Customers
15683.0,116,1,193.75,2,1,1,211,Hibernating
15687.0,8,9,2993.1,4,4,4,444,Champions
15689.0,119,2,254.1,2,2,1,221,Hibernating
15690.0,3,2,239.76,4,2,1,421,Promising / Recent Buyers
15691.0,251,1,136.8,1,1,1,111,Lost Customers
15692.0,27,1,191.04,3,1,1,311,Promising / Recent Buyers
15694.0,0,14,6479.4,4,4,4,444,Champions
15695.0,266,2,409.98,1,2,2,122,Hibernating
15696.0,32,8,2711.11,3,4,4,344,Loyal Customers
15699.0,17,1,309.65,3,1,2,312,Promising / Recent Buyers
15700.0,171,2,696.68,1,2,3,123,Hibernating
15701.0,1,4,1529.0,4,3,3,433,Loyal Customers
15703.0,264,1,211.5,1,1,1,111,Lost Customers
15704.0,139,4,2293.62,2,3,4,234,At Risk / Need Attention
15705.0,200,1,143.1,1,1,1,111,Lost Customers
15706.0,63,4,1060.56,2,3,3,233,At Risk / Need Attention
15707.0,34,4,916.98,3,3,3,333,Loyal Customers
15708.0,40,7,3235.25,3,4,4,344,Loyal Customers
15709.0,283,1,133.25,1,1,1,111,Lost Customers
15712.0,8,5,1072.3600000000001,4,4,3,443,Champions
15713.0,142,2,356.7,1,2,2,122,Hibernating
15714.0,11,2,330.03000000000003,4,2,2,422,Promising / Recent Buyers
15716.0,145,4,1101.11,1,3,3,133,At Risk / Need Attention
15717.0,233,1,150.3,1,1,1,111,Lost Customers
15719.0,32,13,5030.07,3,4,4,344,Loyal Customers
15720.0,23,1,598.73,3,1,2,312,Promising / Recent Buyers
15721.0,11,1,471.40000000000003,4,1,2,412,Promising / Recent Buyers
15722.0,35,5,2211.21,3,4,4,344,Loyal Customers
15723.0,364,1,190.70000000000002,1,1,1,111,Lost Customers
15724.0,200,2,218.25,1,2,1,121,Hibernating
15725.0,14,1,415.25,4,1,2,412,Promising / Recent Buyers
15727.0,16,7,5159.06,4,4,4,444,Champions
15729.0,212,1,85.0,1,1,1,111,Lost Customers
15730.0,65,3,1120.88,2,3,3,233,At Risk / Need Attention
15732.0,211,2,294.12,1,2,1,121,Hibernating
15733.0,282,1,162.3,1,1,1,111,Lost Customers
15734.0,114,2,1339.45,2,2,3,223,Hibernating
15737.0,14,8,1188.1200000000001,4,4,3,443,Champions
15738.0,18,16,4812.42,3,4,4,344,Loyal Customers
15739.0,65,1,449.12,2,1,2,212,Hibernating
15740.0,48,1,154.88,3,1,1,311,Promising / Recent Buyers
15743.0,15,4,775.96,4,3,3,433,Loyal Customers
15744.0,77,1,34.8,2,1,1,211,Hibernating
15745.0,18,4,1094.5900000000001,3,3,3,333,Loyal Customers
15746.0,133,1,196.88,2,1,1,211,Hibernating
15747.0,12,3,946.64,4,3,3,433,Loyal Customers
15748.0,39,1,144.36,3,1,1,311,Promising / Recent Buyers
15749.0,234,3,44534.3,1,3,4,134,At Risk / Need Attention
15750.0,2,8,2463.05,4,4,4,444,Champions
15752.0,39,7,2626.6,3,4,4,344,Loyal Customers
15753.0,304,1,79.2,1,1,1,111,Lost Customers
15754.0,50,3,458.57,2,3,2,232,At Risk / Need Attention
15755.0,9,6,2364.25,4,4,4,444,Champions
15756.0,60,4,528.01,2,3,2,232,At Risk / Need Attention
15757.0,65,2,714.42,2,2,3,223,Hibernating
15758.0,24,1,205.25,3,1,1,311,Promising / Recent Buyers
15759.0,217,3,253.04000000000002,1,3,1,131,At Risk / Need Attention
15762.0,64,2,583.75,2,2,2,222,Hibernating
15763.0,31,2,1086.92,3,2,3,323,Promising / Recent Buyers
15764.0,87,6,3279.9700000000003,2,4,4,244,At Risk / Need Attention
15766.0,63,1,315.06,2,1,2,212,Hibernating
15768.0,115,3,621.83,2,3,2,232,At Risk / Need Attention
15769.0,6,26,56252.72,4,4,4,444,Champions
15773.0,5,1,635.6800000000001,4,1,2,412,Promising / Recent Buyers
15774.0,68,1,270.8,2,1,1,211,Hibernating
15775.0,244,1,104.9,1,1,1,111,Lost Customers
15776.0,132,1,241.62,2,1,1,211,Hibernating
15777.0,240,4,1047.1100000000001,1,3,3,133,At Risk / Need Attention
15780.0,183,3,475.28000000000003,1,3,2,132,At Risk / Need Attention
15781.0,24,3,345.46000000000004,3,3,2,332,Loyal Customers
15782.0,9,3,2614.74,4,3,4,434,Loyal Customers
15783.0,10,1,246.3,4,1,1,411,Promising / Recent Buyers
15785.0,32,5,2328.9700000000003,3,4,4,344,Loyal Customers
15786.0,45,3,4919.0,3,3,4,334,Loyal Customers
15787.0,25,3,933.26,3,3,3,333,Loyal Customers
15789.0,357,1,351.3,1,1,2,112,Lost Customers
15790.0,9,1,218.75,4,1,1,411,Promising / Recent Buyers
15791.0,43,2,1612.69,3,2,3,323,Promising / Recent Buyers
15793.0,14,3,965.61,4,3,3,433,Loyal Customers
15795.0,149,1,610.01,1,1,2,112,Lost Customers
15796.0,0,8,2708.61,4,4,4,444,Champions
15797.0,112,4,2207.4,2,3,4,234,At Risk / Need Attention
15799.0,75,3,884.14,2,3,3,233,At Risk / Need Attention
15800.0,106,2,696.89,2,2,3,223,Hibernating
15801.0,45,3,1063.95,3,3,3,333,Loyal Customers
15802.0,142,1,451.42,1,1,2,112,Lost Customers
15803.0,50,1,415.82000000000005,2,1,2,212,Hibernating
15804.0,0,13,4206.39,4,4,4,444,Champions
15805.0,22,17,5488.18,3,4,4,344,Loyal Customers
15806.0,45,3,784.58,3,3,3,333,Loyal Customers
15807.0,49,3,903.9,3,3,3,333,Loyal Customers
15808.0,305,4,3651.27,1,3,4,134,At Risk / Need Attention
15809.0,35,5,515.77,3,4,2,342,Loyal Customers
15810.0,78,4,1391.98,2,3,3,233,At Risk / Need Attention
15811.0,21,6,2218.62,3,4,4,344,Loyal Customers
15812.0,106,5,1801.14,2,4,4,244,At Risk / Need Attention
15813.0,207,2,1303.9099999999999,1,2,3,123,Hibernating
15814.0,16,4,1945.3300000000002,4,3,4,434,Loyal Customers
15815.0,63,5,2100.6,2,4,4,244,At Risk / Need Attention
15819.0,48,4,1905.45,3,3,4,334,Loyal Customers
15820.0,319,1,206.98,1,1,1,111,Lost Customers
15821.0,43,2,570.96,3,2,2,322,Promising / Recent Buyers
15822.0,2,2,885.47,4,2,3,423,Promising / Recent Buyers
15823.0,371,1,15.0,1,1,1,111,Lost Customers
15825.0,171,1,532.94,1,1,2,112,Lost Customers
15826.0,55,3,1654.31,2,3,3,233,At Risk / Need Attention
15827.0,72,14,1836.09,2,4,4,244,At Risk / Need Attention
15829.0,98,2,636.14,2,2,2,222,Hibernating
15830.0,37,1,576.0,3,1,2,312,Promising / Recent Buyers
15831.0,57,3,794.64,2,3,3,233,At Risk / Need Attention
15832.0,253,1,836.79,1,1,3,113,Lost Customers
15834.0,69,4,2225.15,2,3,4,234,At Risk / Need Attention
15835.0,43,4,954.09,3,3,3,333,Loyal Customers
15836.0,49,1,137.37,3,1,1,311,Promising / Recent Buyers
15837.0,64,1,391.98,2,1,2,212,Hibernating
15838.0,10,19,33643.08,4,4,4,444,Champions
15839.0,32,3,1048.49,3,3,3,333,Loyal Customers
15840.0,58,2,355.56,2,2,2,222,Hibernating
15841.0,72,4,1224.06,2,3,3,233,At Risk / Need Attention
15843.0,303,1,118.95,1,1,1,111,Lost Customers
15844.0,45,1,130.73999999999998,3,1,1,311,Promising / Recent Buyers
15845.0,17,8,3711.77,3,4,4,344,Loyal Customers
15847.0,37,2,389.27,3,2,2,322,Promising / Recent Buyers
15850.0,18,2,234.88,3,2,1,321,Promising / Recent Buyers
15852.0,186,2,160.71,1,2,1,121,Hibernating
15853.0,51,1,110.8,2,1,1,211,Hibernating
15854.0,3,12,2969.12,4,4,4,444,Champions
15855.0,136,5,712.24,2,4,3,243,At Risk / Need Attention
15856.0,3,27,16143.64,4,4,4,444,Champions
15857.0,18,1,297.0,3,1,1,311,Promising / Recent Buyers
15858.0,15,5,1427.57,4,4,3,443,Champions
15860.0,40,8,965.16,3,4,3,343,Loyal Customers
15861.0,11,8,3146.92,4,4,4,444,Champions
15862.0,7,4,832.88,4,3,3,433,Loyal Customers
15863.0,25,2,68.84,3,2,1,321,Promising / Recent Buyers
15864.0,21,6,1936.32,3,4,4,344,Loyal Customers
15865.0,40,3,895.13,3,3,3,333,Loyal Customers
15866.0,100,1,211.89,2,1,1,211,Hibernating
15867.0,4,15,3810.14,4,4,4,444,Champions
15869.0,276,2,149.64,1,2,1,121,Hibernating
15870.0,32,1,351.44,3,1,2,312,Promising / Recent Buyers
15872.0,14,2,316.25,4,2,2,422,Promising / Recent Buyers
15874.0,63,7,4405.88,2,4,4,244,At Risk / Need Attention
15877.0,1,2,490.33,4,2,2,422,Promising / Recent Buyers
15880.0,368,1,329.03,1,1,2,112,Lost Customers
15881.0,311,5,501.39,1,4,2,142,At Risk / Need Attention
15882.0,198,4,516.36,1,3,2,132,At Risk / Need Attention
15883.0,1,2,396.48,4,2,2,422,Promising / Recent Buyers
15885.0,92,3,379.35,2,3,2,232,At Risk / Need Attention
15886.0,59,1,181.09,2,1,1,211,Hibernating
15888.0,80,1,168.31,2,1,1,211,Hibernating
15889.0,156,2,420.07,1,2,2,122,Hibernating
15891.0,226,1,511.68,1,1,2,112,Lost Customers
15894.0,252,2,258.25,1,2,1,121,Hibernating
15895.0,149,1,179.17,1,1,1,111,Lost Customers
15897.0,193,2,208.59,1,2,1,121,Hibernating
15898.0,0,5,1383.83,4,4,3,443,Champions
15899.0,368,1,56.25,1,1,1,111,Lost Customers
15900.0,23,1,337.28000000000003,3,1,2,312,Promising / Recent Buyers
15901.0,16,3,351.73,4,3,2,432,Loyal Customers
15903.0,9,7,5126.76,4,4,4,444,Champions
15904.0,7,1,164.68,4,1,1,411,Promising / Recent Buyers
15906.0,19,7,1567.69,3,4,3,343,Loyal Customers
15907.0,3,3,882.72,4,3,3,433,Loyal Customers
15909.0,173,1,191.94,1,1,1,111,Lost Customers
15910.0,0,8,1228.88,4,4,3,443,Champions
15912.0,177,2,264.62,1,2,1,121,Hibernating
15916.0,15,8,1502.8600000000001,4,4,3,443,Champions
15917.0,247,1,123.1,1,1,1,111,Lost Customers
15918.0,190,2,334.23,1,2,2,122,Hibernating
15919.0,19,2,525.69,3,2,2,322,Promising / Recent Buyers
15920.0,153,4,167.5,1,3,1,131,At Risk / Need Attention
15921.0,172,1,323.03000000000003,1,1,2,112,Lost Customers
15922.0,372,1,369.5,1,1,2,112,Lost Customers
15923.0,372,1,127.08,1,1,1,111,Lost Customers
15925.0,193,1,207.15,1,1,1,111,Lost Customers
15930.0,66,1,426.63,2,1,2,212,Hibernating
15932.0,3,8,2495.87,4,4,4,444,Champions
15933.0,20,3,1107.46,3,3,3,333,Loyal Customers
15935.0,238,2,416.86,1,2,2,122,Hibernating
15937.0,63,1,145.35000000000002,2,1,1,211,Hibernating
15938.0,111,5,404.58000000000004,2,4,2,242,At Risk / Need Attention
15939.0,89,15,6115.01,2,4,4,244,At Risk / Need Attention
15940.0,310,1,35.8,1,1,1,111,Lost Customers
15942.0,133,1,337.44,2,1,2,212,Hibernating
15944.0,276,1,325.1,1,1,2,112,Lost Customers
15945.0,364,1,181.0,1,1,1,111,Lost Customers
15947.0,82,1,1708.24,2,1,4,214,Hibernating
15948.0,7,2,955.24,4,2,3,423,Promising / Recent Buyers
15949.0,16,2,364.72,4,2,2,422,Promising / Recent Buyers
15950.0,31,4,1744.71,3,3,4,334,Loyal Customers
15951.0,8,2,708.22,4,2,3,423,Promising / Recent Buyers
15952.0,33,4,781.91,3,3,3,333,Loyal Customers
15953.0,14,8,1657.28,4,4,3,443,Champions
15955.0,23,14,4416.26,3,4,4,344,Loyal Customers
15957.0,31,1,428.89,3,1,2,312,Promising / Recent Buyers
15958.0,73,1,104.35,2,1,1,211,Hibernating
15963.0,19,2,470.76,3,2,2,322,Promising / Recent Buyers
15965.0,16,4,808.87,4,3,3,433,Loyal Customers
15967.0,22,2,397.68,3,2,2,322,Promising / Recent Buyers
15969.0,2,3,666.1,4,3,2,432,Loyal Customers
15970.0,303,1,314.09999999999997,1,1,2,112,Lost Customers
15971.0,17,12,4199.85,3,4,4,344,Loyal Customers
15973.0,366,1,307.82000000000005,1,1,2,112,Lost Customers
15974.0,38,7,3442.15,3,4,4,344,Loyal Customers
15975.0,83,1,371.01,2,1,2,212,Hibernating
15976.0,164,2,427.64,1,2,2,122,Hibernating
15977.0,16,2,1054.73,4,2,3,423,Promising / Recent Buyers
15978.0,76,1,1098.78,2,1,3,213,Hibernating
15980.0,88,3,2398.86,2,3,4,234,At Risk / Need Attention
15981.0,24,8,3408.48,3,4,4,344,Loyal Customers
15983.0,21,4,1465.12,3,3,3,333,Loyal Customers
15984.0,2,10,2780.63,4,4,4,444,Champions
15985.0,122,2,1142.42,2,2,3,223,Hibernating
15986.0,29,1,168.12,3,1,1,311,Promising / Recent Buyers
15987.0,11,7,1432.77,4,4,3,443,Champions
15988.0,18,1,156.78,3,1,1,311,Promising / Recent Buyers
15990.0,43,2,792.11,3,2,3,323,Promising / Recent Buyers
15992.0,3,1,41.989999999999995,4,1,1,411,Promising / Recent Buyers
15993.0,8,7,2777.67,4,4,4,444,Champions
15994.0,54,1,414.27,2,1,2,212,Hibernating
15996.0,87,6,1032.58,2,4,3,243,At Risk / Need Attention
15998.0,36,5,3080.22,3,4,4,344,Loyal Customers
16000.0,2,3,12393.7,4,3,4,434,Loyal Customers
16003.0,29,5,2735.37,3,4,4,344,Loyal Customers
16005.0,11,4,578.71,4,3,2,432,Loyal Customers
16006.0,210,1,101.4,1,1,1,111,Lost Customers
16007.0,47,4,1693.81,3,3,4,334,Loyal Customers
16008.0,23,3,478.78,3,3,2,332,Loyal Customers
16009.0,21,4,972.11,3,3,3,333,Loyal Customers
16010.0,245,3,392.4,1,3,2,132,At Risk / Need Attention
16011.0,7,16,3352.96,4,4,4,444,Champions
16012.0,34,3,1415.29,3,3,3,333,Loyal Customers
16013.0,3,47,37130.6,4,4,4,444,Champions
16014.0,37,3,646.83,3,3,2,332,Loyal Customers
16015.0,3,3,704.55,4,3,3,433,Loyal Customers
16016.0,2,8,1465.51,4,4,3,443,Champions
16017.0,46,1,211.88,3,1,1,311,Promising / Recent Buyers
16018.0,38,2,408.9,3,2,2,322,Promising / Recent Buyers
16019.0,46,9,3786.24,3,4,4,344,Loyal Customers
16020.0,16,3,851.01,4,3,3,433,Loyal Customers
16022.0,259,1,602.63,1,1,2,112,Lost Customers
16023.0,45,3,719.81,3,3,3,333,Loyal Customers
16024.0,11,1,251.03,4,1,1,411,Promising / Recent Buyers
16025.0,29,1,439.65999999999997,3,1,2,312,Promising / Recent Buyers
16026.0,42,1,236.09,3,1,1,311,Promising / Recent Buyers
